"Year","Quarter ID","Quarter","Nation ID","Nation","State ID","State","Trade Value","Time"
2013,20131,"2013-Q1","mex","México",19,"Nuevo León",92706124,1359698400000
2013,20131,"2013-Q1","mex","México",21,"Puebla",114239435,1359698400000
2013,20131,"2013-Q1","mex","México",22,"Querétaro",30382787,1359698400000
2013,20131,"2013-Q1","mex","México",23,"Quintana Roo",577153,1359698400000
2013,20131,"2013-Q1","mex","México",24,"San Luis Potosí",31830721,1359698400000
2013,20131,"2013-Q1","mex","México",25,"Sinaloa",35013,1359698400000
2013,20131,"2013-Q1","mex","México",26,"Sonora",90041975,1359698400000
2013,20131,"2013-Q1","mex","México",28,"Tamaulipas",50709938,1359698400000
2013,20131,"2013-Q1","mex","México",29,"Tlaxcala",6438254,1359698400000
2013,20131,"2013-Q1","mex","México",30,"Veracruz de Ignacio de la Llave",4131471,1359698400000
2013,20131,"2013-Q1","mex","México",31,"Yucatán",73833020,1359698400000
2013,20131,"2013-Q1","mex","México",32,"Zacatecas",7856,1359698400000
2013,20132,"2013-Q2","mex","México",1,"Aguascalientes",47719605,1367384400000
2013,20132,"2013-Q2","mex","México",2,"Baja California",169008461,1367384400000
2013,20132,"2013-Q2","mex","México",4,"Campeche",41602279,1367384400000
2013,20132,"2013-Q2","mex","México",5,"Coahuila de Zaragoza",197109784,1367384400000
2013,20132,"2013-Q2","mex","México",7,"Chiapas",49126,1367384400000
2013,20132,"2013-Q2","mex","México",8,"Chihuahua",160605284,1367384400000
2013,20132,"2013-Q2","mex","México",9,"Ciudad de México",130717489,1367384400000
2013,20132,"2013-Q2","mex","México",10,"Durango",56460996,1367384400000
2013,20132,"2013-Q2","mex","México",11,"Guanajuato",57462650,1367384400000
2013,20132,"2013-Q2","mex","México",13,"Hidalgo",39302659,1367384400000
2013,20132,"2013-Q2","mex","México",14,"Jalisco",20754220,1367384400000
2013,20132,"2013-Q2","mex","México",15,"Estado de México",123616362,1367384400000
2013,20132,"2013-Q2","mex","México",16,"Michoacán de Ocampo",3917371,1367384400000
2013,20132,"2013-Q2","mex","México",17,"Morelos",16294178,1367384400000
2013,20132,"2013-Q2","mex","México",19,"Nuevo León",102500378,1367384400000
2013,20132,"2013-Q2","mex","México",21,"Puebla",133128650,1367384400000
2013,20132,"2013-Q2","mex","México",22,"Querétaro",41883799,1367384400000
2013,20132,"2013-Q2","mex","México",23,"Quintana Roo",89594,1367384400000
2013,20132,"2013-Q2","mex","México",24,"San Luis Potosí",25148732,1367384400000
2013,20132,"2013-Q2","mex","México",26,"Sonora",96596890,1367384400000
2013,20132,"2013-Q2","mex","México",28,"Tamaulipas",68129228,1367384400000
2013,20132,"2013-Q2","mex","México",29,"Tlaxcala",7047879,1367384400000
2013,20132,"2013-Q2","mex","México",30,"Veracruz de Ignacio de la Llave",7947217,1367384400000
2013,20132,"2013-Q2","mex","México",31,"Yucatán",82362799,1367384400000
2013,20132,"2013-Q2","mex","México",32,"Zacatecas",24150,1367384400000
2013,20133,"2013-Q3","mex","México",1,"Aguascalientes",53446067,1375333200000
2013,20133,"2013-Q3","mex","México",2,"Baja California",188346085,1375333200000
2013,20133,"2013-Q3","mex","México",4,"Campeche",52943257,1375333200000
2013,20133,"2013-Q3","mex","México",5,"Coahuila de Zaragoza",204321293,1375333200000
2013,20133,"2013-Q3","mex","México",7,"Chiapas",6033,1375333200000
2013,20133,"2013-Q3","mex","México",8,"Chihuahua",151018376,1375333200000
2013,20133,"2013-Q3","mex","México",9,"Ciudad de México",136857226,1375333200000
2013,20133,"2013-Q3","mex","México",10,"Durango",62978295,1375333200000
2013,20133,"2013-Q3","mex","México",11,"Guanajuato",49865412,1375333200000
2013,20133,"2013-Q3","mex","México",13,"Hidalgo",36524757,1375333200000
2013,20133,"2013-Q3","mex","México",14,"Jalisco",13559264,1375333200000
2013,20133,"2013-Q3","mex","México",15,"Estado de México",120675070,1375333200000
2013,20133,"2013-Q3","mex","México",16,"Michoacán de Ocampo",543066,1375333200000
2013,20133,"2013-Q3","mex","México",17,"Morelos",12903623,1375333200000
2013,20133,"2013-Q3","mex","México",19,"Nuevo León",84665120,1375333200000
2013,20133,"2013-Q3","mex","México",21,"Puebla",149333930,1375333200000
2013,20133,"2013-Q3","mex","México",22,"Querétaro",46586286,1375333200000
2013,20133,"2013-Q3","mex","México",23,"Quintana Roo",462162,1375333200000
2013,20133,"2013-Q3","mex","México",24,"San Luis Potosí",46439559,1375333200000
2013,20133,"2013-Q3","mex","México",26,"Sonora",98211457,1375333200000
2013,20133,"2013-Q3","mex","México",28,"Tamaulipas",68789176,1375333200000
2013,20133,"2013-Q3","mex","México",29,"Tlaxcala",8749403,1375333200000
2013,20133,"2013-Q3","mex","México",30,"Veracruz de Ignacio de la Llave",9311005,1375333200000
2013,20133,"2013-Q3","mex","México",31,"Yucatán",89770996,1375333200000
2013,20133,"2013-Q3","mex","México",32,"Zacatecas",1534761,1375333200000
2013,20134,"2013-Q4","mex","México",1,"Aguascalientes",54854155,1383285600000
2013,20134,"2013-Q4","mex","México",2,"Baja California",156924410,1383285600000
2013,20134,"2013-Q4","mex","México",4,"Campeche",50162737,1383285600000
2013,20134,"2013-Q4","mex","México",5,"Coahuila de Zaragoza",206894025,1383285600000
2013,20134,"2013-Q4","mex","México",7,"Chiapas",12358,1383285600000
2013,20134,"2013-Q4","mex","México",8,"Chihuahua",149269143,1383285600000
2013,20134,"2013-Q4","mex","México",9,"Ciudad de México",117770370,1383285600000
2013,20134,"2013-Q4","mex","México",10,"Durango",66499125,1383285600000
2013,20134,"2013-Q4","mex","México",11,"Guanajuato",47688369,1383285600000
2013,20134,"2013-Q4","mex","México",13,"Hidalgo",33362112,1383285600000
2013,20134,"2013-Q4","mex","México",14,"Jalisco",8100076,1383285600000
2013,20134,"2013-Q4","mex","México",15,"Estado de México",122704066,1383285600000
2013,20134,"2013-Q4","mex","México",16,"Michoacán de Ocampo",503140,1383285600000
2013,20134,"2013-Q4","mex","México",17,"Morelos",12487355,1383285600000
2013,20134,"2013-Q4","mex","México",19,"Nuevo León",69197745,1383285600000
2013,20134,"2013-Q4","mex","México",21,"Puebla",130329066,1383285600000
2013,20134,"2013-Q4","mex","México",22,"Querétaro",35981590,1383285600000
2013,20134,"2013-Q4","mex","México",23,"Quintana Roo",642699,1383285600000
2013,20134,"2013-Q4","mex","México",24,"San Luis Potosí",64890783,1383285600000
2013,20134,"2013-Q4","mex","México",26,"Sonora",95261769,1383285600000
2013,20134,"2013-Q4","mex","México",28,"Tamaulipas",63272469,1383285600000
2013,20134,"2013-Q4","mex","México",29,"Tlaxcala",8320124,1383285600000
2013,20134,"2013-Q4","mex","México",30,"Veracruz de Ignacio de la Llave",3566007,1383285600000
2013,20134,"2013-Q4","mex","México",31,"Yucatán",87321126,1383285600000
2013,20134,"2013-Q4","mex","México",32,"Zacatecas",665,1383285600000
2014,20141,"2014-Q1","mex","México",1,"Aguascalientes",50639777,1391234400000
2014,20141,"2014-Q1","mex","México",2,"Baja California",61606243,1391234400000
2014,20141,"2014-Q1","mex","México",4,"Campeche",45700271,1391234400000
2014,20141,"2014-Q1","mex","México",5,"Coahuila de Zaragoza",169130044,1391234400000
2014,20141,"2014-Q1","mex","México",8,"Chihuahua",139113944,1391234400000
2014,20141,"2014-Q1","mex","México",9,"Ciudad de México",110870100,1391234400000
2014,20141,"2014-Q1","mex","México",10,"Durango",48365933,1391234400000
2014,20141,"2014-Q1","mex","México",11,"Guanajuato",54104774,1391234400000
2014,20141,"2014-Q1","mex","México",13,"Hidalgo",46093885,1391234400000
2014,20141,"2014-Q1","mex","México",14,"Jalisco",8761942,1391234400000
2014,20141,"2014-Q1","mex","México",15,"Estado de México",104079843,1391234400000
2014,20141,"2014-Q1","mex","México",16,"Michoacán de Ocampo",658812,1391234400000
2014,20141,"2014-Q1","mex","México",17,"Morelos",15888121,1391234400000
2014,20141,"2014-Q1","mex","México",19,"Nuevo León",73616664,1391234400000
2014,20141,"2014-Q1","mex","México",21,"Puebla",131134151,1391234400000
2014,20141,"2014-Q1","mex","México",22,"Querétaro",14555492,1391234400000
2014,20141,"2014-Q1","mex","México",23,"Quintana Roo",366509,1391234400000
2014,20141,"2014-Q1","mex","México",24,"San Luis Potosí",41696427,1391234400000
2014,20141,"2014-Q1","mex","México",26,"Sonora",87407538,1391234400000
2014,20141,"2014-Q1","mex","México",28,"Tamaulipas",51872352,1391234400000
2014,20141,"2014-Q1","mex","México",29,"Tlaxcala",7216941,1391234400000
2014,20141,"2014-Q1","mex","México",30,"Veracruz de Ignacio de la Llave",9681144,1391234400000
2014,20141,"2014-Q1","mex","México",31,"Yucatán",71237966,1391234400000
2014,20141,"2014-Q1","mex","México",32,"Zacatecas",42815,1391234400000
2014,20142,"2014-Q2","mex","México",1,"Aguascalientes",54657364,1398920400000
2014,20142,"2014-Q2","mex","México",2,"Baja California",98090951,1398920400000
2014,20142,"2014-Q2","mex","México",4,"Campeche",50090963,1398920400000
2014,20142,"2014-Q2","mex","México",5,"Coahuila de Zaragoza",194223110,1398920400000
2014,20142,"2014-Q2","mex","México",7,"Chiapas",72420,1398920400000
2014,20142,"2014-Q2","mex","México",8,"Chihuahua",154777349,1398920400000
2014,20142,"2014-Q2","mex","México",9,"Ciudad de México",103374564,1398920400000
2014,20142,"2014-Q2","mex","México",10,"Durango",55203978,1398920400000
2014,20142,"2014-Q2","mex","México",11,"Guanajuato",63157428,1398920400000
2014,20142,"2014-Q2","mex","México",13,"Hidalgo",57592763,1398920400000
2014,20142,"2014-Q2","mex","México",14,"Jalisco",7254314,1398920400000
2014,20142,"2014-Q2","mex","México",15,"Estado de México",110141240,1398920400000
2014,20142,"2014-Q2","mex","México",16,"Michoacán de Ocampo",3264840,1398920400000
2014,20142,"2014-Q2","mex","México",17,"Morelos",15685065,1398920400000
2014,20142,"2014-Q2","mex","México",19,"Nuevo León",78855179,1398920400000
2014,20142,"2014-Q2","mex","México",21,"Puebla",149294794,1398920400000
2014,20142,"2014-Q2","mex","México",22,"Querétaro",18988950,1398920400000
2014,20142,"2014-Q2","mex","México",23,"Quintana Roo",547471,1398920400000
2014,20142,"2014-Q2","mex","México",24,"San Luis Potosí",42083114,1398920400000
2014,20142,"2014-Q2","mex","México",25,"Sinaloa",15489,1398920400000
2014,20142,"2014-Q2","mex","México",26,"Sonora",92575506,1398920400000
2014,20142,"2014-Q2","mex","México",28,"Tamaulipas",68557511,1398920400000
2014,20142,"2014-Q2","mex","México",29,"Tlaxcala",9798147,1398920400000
2014,20142,"2014-Q2","mex","México",30,"Veracruz de Ignacio de la Llave",13837848,1398920400000
2014,20142,"2014-Q2","mex","México",31,"Yucatán",78968292,1398920400000
2014,20142,"2014-Q2","mex","México",32,"Zacatecas",1366053,1398920400000
2014,20143,"2014-Q3","mex","México",1,"Aguascalientes",50311786,1406869200000
2014,20143,"2014-Q3","mex","México",2,"Baja California",35599749,1406869200000
2014,20143,"2014-Q3","mex","México",4,"Campeche",50959005,1406869200000
2014,20143,"2014-Q3","mex","México",5,"Coahuila de Zaragoza",207578055,1406869200000
2014,20143,"2014-Q3","mex","México",7,"Chiapas",17033,1406869200000
2014,20143,"2014-Q3","mex","México",8,"Chihuahua",146787942,1406869200000
2014,20143,"2014-Q3","mex","México",9,"Ciudad de México",98432608,1406869200000
2014,20143,"2014-Q3","mex","México",10,"Durango",74598098,1406869200000
2014,20143,"2014-Q3","mex","México",11,"Guanajuato",65947017,1406869200000
2014,20143,"2014-Q3","mex","México",13,"Hidalgo",51887542,1406869200000
2014,20143,"2014-Q3","mex","México",14,"Jalisco",9830936,1406869200000
2014,20143,"2014-Q3","mex","México",15,"Estado de México",114496097,1406869200000
2014,20143,"2014-Q3","mex","México",16,"Michoacán de Ocampo",2746241,1406869200000
2014,20143,"2014-Q3","mex","México",17,"Morelos",6628332,1406869200000
2014,20143,"2014-Q3","mex","México",19,"Nuevo León",65778090,1406869200000
2014,20143,"2014-Q3","mex","México",21,"Puebla",173571963,1406869200000
2014,20143,"2014-Q3","mex","México",22,"Querétaro",22701628,1406869200000
2014,20143,"2014-Q3","mex","México",23,"Quintana Roo",323035,1406869200000
2014,20143,"2014-Q3","mex","México",24,"San Luis Potosí",49196727,1406869200000
2014,20143,"2014-Q3","mex","México",26,"Sonora",92913851,1406869200000
2014,20143,"2014-Q3","mex","México",28,"Tamaulipas",72515392,1406869200000
2014,20143,"2014-Q3","mex","México",29,"Tlaxcala",9260144,1406869200000
2014,20143,"2014-Q3","mex","México",30,"Veracruz de Ignacio de la Llave",11813286,1406869200000
2014,20143,"2014-Q3","mex","México",31,"Yucatán",86649175,1406869200000
2014,20143,"2014-Q3","mex","México",32,"Zacatecas",198068,1406869200000
2014,20144,"2014-Q4","mex","México",1,"Aguascalientes",45150023,1414821600000
2014,20144,"2014-Q4","mex","México",2,"Baja California",209538585,1414821600000
2014,20144,"2014-Q4","mex","México",4,"Campeche",47139040,1414821600000
2014,20144,"2014-Q4","mex","México",5,"Coahuila de Zaragoza",230860177,1414821600000
2014,20144,"2014-Q4","mex","México",8,"Chihuahua",172847465,1414821600000
2014,20144,"2014-Q4","mex","México",9,"Ciudad de México",109363080,1414821600000
2014,20144,"2014-Q4","mex","México",10,"Durango",66042315,1414821600000
2014,20144,"2014-Q4","mex","México",11,"Guanajuato",60051752,1414821600000
2014,20144,"2014-Q4","mex","México",13,"Hidalgo",52952565,1414821600000
2014,20144,"2014-Q4","mex","México",14,"Jalisco",10683119,1414821600000
2014,20144,"2014-Q4","mex","México",15,"Estado de México",124829693,1414821600000
2014,20144,"2014-Q4","mex","México",16,"Michoacán de Ocampo",1520290,1414821600000
2014,20144,"2014-Q4","mex","México",17,"Morelos",14521819,1414821600000
2014,20144,"2014-Q4","mex","México",19,"Nuevo León",72496776,1414821600000
2014,20144,"2014-Q4","mex","México",21,"Puebla",153408800,1414821600000
2014,20144,"2014-Q4","mex","México",22,"Querétaro",28558900,1414821600000
2014,20144,"2014-Q4","mex","México",23,"Quintana Roo",289053,1414821600000
2014,20144,"2014-Q4","mex","México",24,"San Luis Potosí",23559398,1414821600000
2014,20144,"2014-Q4","mex","México",26,"Sonora",91727018,1414821600000
2014,20144,"2014-Q4","mex","México",28,"Tamaulipas",59031920,1414821600000
2014,20144,"2014-Q4","mex","México",29,"Tlaxcala",13509559,1414821600000
2014,20144,"2014-Q4","mex","México",30,"Veracruz de Ignacio de la Llave",6927559,1414821600000
2014,20144,"2014-Q4","mex","México",31,"Yucatán",94979216,1414821600000
2014,20144,"2014-Q4","mex","México",32,"Zacatecas",493392,1414821600000
2015,20151,"2015-Q1","mex","México",1,"Aguascalientes",55224480,1422770400000
2015,20151,"2015-Q1","mex","México",2,"Baja California",165294662,1422770400000
2015,20151,"2015-Q1","mex","México",4,"Campeche",46396537,1422770400000
2015,20151,"2015-Q1","mex","México",5,"Coahuila de Zaragoza",178254155,1422770400000
2015,20151,"2015-Q1","mex","México",8,"Chihuahua",146233295,1422770400000
2015,20151,"2015-Q1","mex","México",9,"Ciudad de México",94840322,1422770400000
2015,20151,"2015-Q1","mex","México",10,"Durango",48805256,1422770400000
2015,20151,"2015-Q1","mex","México",11,"Guanajuato",49100651,1422770400000
2015,20151,"2015-Q1","mex","México",13,"Hidalgo",51214166,1422770400000
2015,20151,"2015-Q1","mex","México",14,"Jalisco",7563853,1422770400000
2015,20151,"2015-Q1","mex","México",15,"Estado de México",109204923,1422770400000
2015,20151,"2015-Q1","mex","México",16,"Michoacán de Ocampo",1381302,1422770400000
2015,20151,"2015-Q1","mex","México",17,"Morelos",17051450,1422770400000
2015,20151,"2015-Q1","mex","México",19,"Nuevo León",61854428,1422770400000
2015,20151,"2015-Q1","mex","México",21,"Puebla",134966440,1422770400000
2015,20151,"2015-Q1","mex","México",22,"Querétaro",21482389,1422770400000
2015,20151,"2015-Q1","mex","México",23,"Quintana Roo",114269,1422770400000
2015,20151,"2015-Q1","mex","México",24,"San Luis Potosí",26223373,1422770400000
2015,20151,"2015-Q1","mex","México",26,"Sonora",81709691,1422770400000
2015,20151,"2015-Q1","mex","México",28,"Tamaulipas",56582201,1422770400000
2015,20151,"2015-Q1","mex","México",29,"Tlaxcala",7540455,1422770400000
2015,20151,"2015-Q1","mex","México",30,"Veracruz de Ignacio de la Llave",13063966,1422770400000
2015,20151,"2015-Q1","mex","México",31,"Yucatán",74531112,1422770400000
2015,20151,"2015-Q1","mex","México",32,"Zacatecas",1085151,1422770400000
2015,20152,"2015-Q2","mex","México",1,"Aguascalientes",58015579,1430456400000
2015,20152,"2015-Q2","mex","México",2,"Baja California",213870970,1430456400000
2015,20152,"2015-Q2","mex","México",4,"Campeche",42037541,1430456400000
2015,20152,"2015-Q2","mex","México",5,"Coahuila de Zaragoza",197085144,1430456400000
2015,20152,"2015-Q2","mex","México",8,"Chihuahua",153122594,1430456400000
2015,20152,"2015-Q2","mex","México",9,"Ciudad de México",85079695,1430456400000
2015,20152,"2015-Q2","mex","México",10,"Durango",61228440,1430456400000
2015,20152,"2015-Q2","mex","México",11,"Guanajuato",68200383,1430456400000
2015,20152,"2015-Q2","mex","México",13,"Hidalgo",59087183,1430456400000
2015,20152,"2015-Q2","mex","México",14,"Jalisco",7103820,1430456400000
2015,20152,"2015-Q2","mex","México",15,"Estado de México",117181949,1430456400000
2015,20152,"2015-Q2","mex","México",16,"Michoacán de Ocampo",2346790,1430456400000
2015,20152,"2015-Q2","mex","México",17,"Morelos",12134760,1430456400000
2015,20152,"2015-Q2","mex","México",19,"Nuevo León",67012039,1430456400000
2015,20152,"2015-Q2","mex","México",21,"Puebla",156841991,1430456400000
2015,20152,"2015-Q2","mex","México",22,"Querétaro",22456810,1430456400000
2015,20152,"2015-Q2","mex","México",23,"Quintana Roo",498116,1430456400000
2015,20152,"2015-Q2","mex","México",24,"San Luis Potosí",31362464,1430456400000
2015,20152,"2015-Q2","mex","México",25,"Sinaloa",12277,1430456400000
2015,20152,"2015-Q2","mex","México",26,"Sonora",94075540,1430456400000
2015,20152,"2015-Q2","mex","México",28,"Tamaulipas",75292273,1430456400000
2015,20152,"2015-Q2","mex","México",29,"Tlaxcala",9673376,1430456400000
2015,20152,"2015-Q2","mex","México",30,"Veracruz de Ignacio de la Llave",10067318,1430456400000
2015,20152,"2015-Q2","mex","México",31,"Yucatán",81907315,1430456400000
2015,20152,"2015-Q2","mex","México",32,"Zacatecas",310675,1430456400000
2015,20153,"2015-Q3","mex","México",1,"Aguascalientes",48673102,1438405200000
2015,20153,"2015-Q3","mex","México",2,"Baja California",215801873,1438405200000
2015,20153,"2015-Q3","mex","México",4,"Campeche",34465211,1438405200000
2015,20153,"2015-Q3","mex","México",5,"Coahuila de Zaragoza",205327339,1438405200000
2015,20153,"2015-Q3","mex","México",8,"Chihuahua",157993729,1438405200000
2015,20153,"2015-Q3","mex","México",9,"Ciudad de México",94789928,1438405200000
2015,20153,"2015-Q3","mex","México",10,"Durango",44425146,1438405200000
2015,20153,"2015-Q3","mex","México",11,"Guanajuato",68931019,1438405200000
2015,20153,"2015-Q3","mex","México",13,"Hidalgo",52760064,1438405200000
2015,20153,"2015-Q3","mex","México",14,"Jalisco",7045990,1438405200000
2015,20153,"2015-Q3","mex","México",15,"Estado de México",125712536,1438405200000
2015,20153,"2015-Q3","mex","México",16,"Michoacán de Ocampo",1733710,1438405200000
2015,20153,"2015-Q3","mex","México",17,"Morelos",16158459,1438405200000
2015,20153,"2015-Q3","mex","México",19,"Nuevo León",61481094,1438405200000
2015,20153,"2015-Q3","mex","México",21,"Puebla",159130876,1438405200000
2015,20153,"2015-Q3","mex","México",22,"Querétaro",28742386,1438405200000
2015,20153,"2015-Q3","mex","México",23,"Quintana Roo",319594,1438405200000
2015,20153,"2015-Q3","mex","México",24,"San Luis Potosí",33285557,1438405200000
2015,20153,"2015-Q3","mex","México",26,"Sonora",105172217,1438405200000
2015,20153,"2015-Q3","mex","México",28,"Tamaulipas",41105859,1438405200000
2015,20153,"2015-Q3","mex","México",29,"Tlaxcala",12856620,1438405200000
2015,20153,"2015-Q3","mex","México",30,"Veracruz de Ignacio de la Llave",7438418,1438405200000
2015,20153,"2015-Q3","mex","México",31,"Yucatán",91747570,1438405200000
2015,20153,"2015-Q3","mex","México",32,"Zacatecas",280889,1438405200000
2015,20154,"2015-Q4","mex","México",1,"Aguascalientes",52014793,1446357600000
2015,20154,"2015-Q4","mex","México",2,"Baja California",127052568,1446357600000
2015,20154,"2015-Q4","mex","México",4,"Campeche",32837873,1446357600000
2015,20154,"2015-Q4","mex","México",5,"Coahuila de Zaragoza",188000076,1446357600000
2015,20154,"2015-Q4","mex","México",8,"Chihuahua",151177573,1446357600000
2015,20154,"2015-Q4","mex","México",9,"Ciudad de México",84673479,1446357600000
2015,20154,"2015-Q4","mex","México",10,"Durango",60870178,1446357600000
2015,20154,"2015-Q4","mex","México",11,"Guanajuato",60737674,1446357600000
2015,20154,"2015-Q4","mex","México",13,"Hidalgo",51909697,1446357600000
2015,20154,"2015-Q4","mex","México",14,"Jalisco",5530123,1446357600000
2015,20154,"2015-Q4","mex","México",15,"Estado de México",127079604,1446357600000
2015,20154,"2015-Q4","mex","México",16,"Michoacán de Ocampo",1074939,1446357600000
2015,20154,"2015-Q4","mex","México",17,"Morelos",15477088,1446357600000
2015,20154,"2015-Q4","mex","México",19,"Nuevo León",56604381,1446357600000
2015,20154,"2015-Q4","mex","México",21,"Puebla",152787539,1446357600000
2015,20154,"2015-Q4","mex","México",22,"Querétaro",29090677,1446357600000
2015,20154,"2015-Q4","mex","México",23,"Quintana Roo",404457,1446357600000
2015,20154,"2015-Q4","mex","México",24,"San Luis Potosí",20010009,1446357600000
2015,20154,"2015-Q4","mex","México",25,"Sinaloa",984,1446357600000
2015,20154,"2015-Q4","mex","México",26,"Sonora",105251690,1446357600000
2015,20154,"2015-Q4","mex","México",28,"Tamaulipas",57631301,1446357600000
2015,20154,"2015-Q4","mex","México",29,"Tlaxcala",8067641,1446357600000
2015,20154,"2015-Q4","mex","México",30,"Veracruz de Ignacio de la Llave",2879067,1446357600000
2015,20154,"2015-Q4","mex","México",31,"Yucatán",82817913,1446357600000
2015,20154,"2015-Q4","mex","México",32,"Zacatecas",221463,1446357600000
2016,20161,"2016-Q1","mex","México",1,"Aguascalientes",50607492,1454306400000
2016,20161,"2016-Q1","mex","México",2,"Baja California",57884818,1454306400000
2016,20161,"2016-Q1","mex","México",4,"Campeche",31731465,1454306400000
2016,20161,"2016-Q1","mex","México",5,"Coahuila de Zaragoza",162436295,1454306400000
2016,20161,"2016-Q1","mex","México",8,"Chihuahua",122999933,1454306400000
2016,20161,"2016-Q1","mex","México",9,"Ciudad de México",91301904,1454306400000
2016,20161,"2016-Q1","mex","México",10,"Durango",44477614,1454306400000
2016,20161,"2016-Q1","mex","México",11,"Guanajuato",46570266,1454306400000
2016,20161,"2016-Q1","mex","México",13,"Hidalgo",43084862,1454306400000
2016,20161,"2016-Q1","mex","México",14,"Jalisco",4745493,1454306400000
2016,20161,"2016-Q1","mex","México",15,"Estado de México",117473894,1454306400000
2016,20161,"2016-Q1","mex","México",16,"Michoacán de Ocampo",912694,1454306400000
2016,20161,"2016-Q1","mex","México",17,"Morelos",17720549,1454306400000
2016,20161,"2016-Q1","mex","México",19,"Nuevo León",58216201,1454306400000
2016,20161,"2016-Q1","mex","México",21,"Puebla",141513322,1454306400000
2016,20161,"2016-Q1","mex","México",22,"Querétaro",24548932,1454306400000
2016,20161,"2016-Q1","mex","México",23,"Quintana Roo",237120,1454306400000
2016,20161,"2016-Q1","mex","México",24,"San Luis Potosí",31110763,1454306400000
2016,20161,"2016-Q1","mex","México",26,"Sonora",96854293,1454306400000
2016,20161,"2016-Q1","mex","México",28,"Tamaulipas",62252927,1454306400000
2016,20161,"2016-Q1","mex","México",29,"Tlaxcala",7245545,1454306400000
2016,20161,"2016-Q1","mex","México",30,"Veracruz de Ignacio de la Llave",4310536,1454306400000
2016,20161,"2016-Q1","mex","México",31,"Yucatán",71008024,1454306400000
2016,20161,"2016-Q1","mex","México",32,"Zacatecas",134668,1454306400000
2016,20162,"2016-Q2","mex","México",1,"Aguascalientes",54697707,1462078800000
2016,20162,"2016-Q2","mex","México",2,"Baja California",35598099,1462078800000
2016,20162,"2016-Q2","mex","México",4,"Campeche",31428583,1462078800000
2016,20162,"2016-Q2","mex","México",5,"Coahuila de Zaragoza",176214104,1462078800000
2016,20162,"2016-Q2","mex","México",8,"Chihuahua",144052068,1462078800000
2016,20162,"2016-Q2","mex","México",9,"Ciudad de México",85959346,1462078800000
2016,20162,"2016-Q2","mex","México",10,"Durango",55205362,1462078800000
2016,20162,"2016-Q2","mex","México",11,"Guanajuato",60414645,1462078800000
2016,20162,"2016-Q2","mex","México",13,"Hidalgo",45558228,1462078800000
2016,20162,"2016-Q2","mex","México",14,"Jalisco",8725441,1462078800000
2016,20162,"2016-Q2","mex","México",15,"Estado de México",123856014,1462078800000
2016,20162,"2016-Q2","mex","México",16,"Michoacán de Ocampo",2097086,1462078800000
2016,20162,"2016-Q2","mex","México",17,"Morelos",17309613,1462078800000
2016,20162,"2016-Q2","mex","México",19,"Nuevo León",62737540,1462078800000
2016,20162,"2016-Q2","mex","México",21,"Puebla",139029856,1462078800000
2016,20162,"2016-Q2","mex","México",22,"Querétaro",20658398,1462078800000
2016,20162,"2016-Q2","mex","México",23,"Quintana Roo",359294,1462078800000
2016,20162,"2016-Q2","mex","México",24,"San Luis Potosí",18595647,1462078800000
2016,20162,"2016-Q2","mex","México",26,"Sonora",97469323,1462078800000
2016,20162,"2016-Q2","mex","México",28,"Tamaulipas",91170155,1462078800000
2016,20162,"2016-Q2","mex","México",29,"Tlaxcala",8028125,1462078800000
2016,20162,"2016-Q2","mex","México",30,"Veracruz de Ignacio de la Llave",3878649,1462078800000
2016,20162,"2016-Q2","mex","México",31,"Yucatán",77601708,1462078800000
2016,20162,"2016-Q2","mex","México",32,"Zacatecas",175465,1462078800000
2016,20163,"2016-Q3","mex","México",1,"Aguascalientes",49565367,1470027600000
2016,20163,"2016-Q3","mex","México",2,"Baja California",57808785,1470027600000
2016,20163,"2016-Q3","mex","México",4,"Campeche",31344656,1470027600000
2016,20163,"2016-Q3","mex","México",5,"Coahuila de Zaragoza",173177207,1470027600000
2016,20163,"2016-Q3","mex","México",8,"Chihuahua",150284556,1470027600000
2016,20163,"2016-Q3","mex","México",9,"Ciudad de México",81800511,1470027600000
2016,20163,"2016-Q3","mex","México",10,"Durango",58773352,1470027600000
2016,20163,"2016-Q3","mex","México",11,"Guanajuato",53791153,1470027600000
2016,20163,"2016-Q3","mex","México",13,"Hidalgo",43401228,1470027600000
2016,20163,"2016-Q3","mex","México",14,"Jalisco",5604772,1470027600000
2016,20163,"2016-Q3","mex","México",15,"Estado de México",132620005,1470027600000
2016,20163,"2016-Q3","mex","México",16,"Michoacán de Ocampo",799212,1470027600000
2016,20163,"2016-Q3","mex","México",17,"Morelos",14810050,1470027600000
2016,20163,"2016-Q3","mex","México",19,"Nuevo León",54769959,1470027600000
2016,20163,"2016-Q3","mex","México",21,"Puebla",139867401,1470027600000
2016,20163,"2016-Q3","mex","México",22,"Querétaro",14143551,1470027600000
2016,20163,"2016-Q3","mex","México",23,"Quintana Roo",307411,1470027600000
2016,20163,"2016-Q3","mex","México",24,"San Luis Potosí",24648775,1470027600000
2016,20163,"2016-Q3","mex","México",25,"Sinaloa",295482,1470027600000
2016,20163,"2016-Q3","mex","México",26,"Sonora",87807338,1470027600000
2016,20163,"2016-Q3","mex","México",28,"Tamaulipas",80054942,1470027600000
2016,20163,"2016-Q3","mex","México",29,"Tlaxcala",14350069,1470027600000
